"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"252","RT @ForbesME: Some of the Middle East’s biggest airlines, including Emirates and Air Arabia, are taking drastic measures in difficult times…",FALSE,0,NA,2020-06-01 12:55:46,FALSE,NA,"1267439699389493249",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","moazzamgujjar1",23,TRUE,FALSE,NA,NA
"253","RT @ForbesME: Some of the Middle East’s biggest airlines, including Emirates and Air Arabia, are taking drastic measures in difficult times…",FALSE,0,NA,2020-06-01 12:55:32,FALSE,NA,"1267439637443813377",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chandru09027501",23,TRUE,FALSE,NA,NA
"254","RT @ForbesME: Some of the Middle East’s biggest airlines, including Emirates and Air Arabia, are taking drastic measures in difficult times…",FALSE,0,NA,2020-06-01 12:54:53,FALSE,NA,"1267439475254329344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaffa_art",23,TRUE,FALSE,NA,NA
"255","RT @ForbesME: Some of the Middle East’s biggest airlines, including Emirates and Air Arabia, are taking drastic measures in difficult times…",FALSE,0,NA,2020-06-01 12:54:34,FALSE,NA,"1267439394224513025",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kashif_baig",23,TRUE,FALSE,NA,NA
"256","RT @ForbesME: Some of the Middle East’s biggest airlines, including Emirates and Air Arabia, are taking drastic measures in difficult times…",FALSE,0,NA,2020-06-01 12:54:06,FALSE,NA,"1267439277757136897",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KhuloudAlOmian",23,TRUE,FALSE,NA,NA
"257","Some of the Middle East’s biggest airlines, including Emirates and Air Arabia, are taking drastic measures in diffi… https://t.co/7RgekpPS0P",FALSE,26,NA,2020-06-01 12:53:54,TRUE,NA,"1267439227236691971",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ForbesME",23,FALSE,FALSE,NA,NA
"258","Time...Operation Tailwind...Valley of Death...GI...nerve...gas...sarin...Laos...US...Peter Arnett...Persian Gulf...… https://t.co/PjKJk7Pbst",FALSE,0,NA,2020-06-01 12:32:56,TRUE,NA,"1267433952463040513",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kizu91",1,FALSE,FALSE,NA,NA
"259","RT @CalineMalek: Given the growing role that air #travel and tourism was playing in #SaudiArabia’s economic diversification plans, the #cor…",FALSE,0,NA,2020-06-01 12:27:21,FALSE,NA,"1267432547753099265",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LinusBauer4",3,TRUE,FALSE,NA,NA
"260","RT @CalineMalek: Given the growing role that air #travel and tourism was playing in #SaudiArabia’s economic diversification plans, the #cor…",FALSE,0,NA,2020-06-01 12:16:37,FALSE,NA,"1267429845526511618",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tkarasik",3,TRUE,FALSE,NA,NA
"261","Given the growing role that air #travel and tourism was playing in #SaudiArabia’s economic diversification plans, t… https://t.co/F3ppp5kY3m",FALSE,2,NA,2020-06-01 12:13:43,TRUE,NA,"1267429117005312000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CalineMalek",3,FALSE,FALSE,NA,NA
"262","RT @arabnews: #SPOTLIGHT: Given the growing role that air travel and tourism was playing in #SaudiArabia’s economic diversification plans,…",FALSE,0,NA,2020-06-01 12:07:30,FALSE,NA,"1267427549837234177",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CalineMalek",7,TRUE,FALSE,NA,NA
"263","RT @SysDevv: World Airports opening dates <U+0001F6E9><U+0001F6EC><U+0001F6EB><U+2708><U+FE0F> [had to be a thready y'all]

1. Lebanon <U+0001F1F1><U+0001F1E7> July 15, 2020
2. Bahrain <U+0001F1E7><U+0001F1ED> June 10, 2020
3. Qat…",FALSE,0,NA,2020-06-01 12:04:18,FALSE,NA,"1267426746552381440",NA,"<a href=""https://twitter.com/bigsYouTube1"" rel=""nofollow"">big-sapp</a>","bigsYouTube1",7,TRUE,FALSE,NA,NA
"264","RT @SysDevv: World Airports opening dates <U+0001F6E9><U+0001F6EC><U+0001F6EB><U+2708><U+FE0F> [had to be a thready y'all]

1. Lebanon <U+0001F1F1><U+0001F1E7> July 15, 2020
2. Bahrain <U+0001F1E7><U+0001F1ED> June 10, 2020
3. Qat…",FALSE,0,NA,2020-06-01 11:42:15,FALSE,NA,"1267421195936436230",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ladySTATURE",7,TRUE,FALSE,NA,NA
"265","RT @SysDevv: World Airports opening dates <U+0001F6E9><U+0001F6EC><U+0001F6EB><U+2708><U+FE0F> [had to be a thready y'all]

1. Lebanon <U+0001F1F1><U+0001F1E7> July 15, 2020
2. Bahrain <U+0001F1E7><U+0001F1ED> June 10, 2020
3. Qat…",FALSE,0,NA,2020-06-01 11:09:41,FALSE,NA,"1267413000060899328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_AubreyZulu",7,TRUE,FALSE,NA,NA
"266","@HdHammer865 @Bmh28190406 @Sinestra_Malum Same as South African trained, whote Christian air force pilots taking a… https://t.co/q2BnrWt190",FALSE,1,"HdHammer865",2020-06-01 10:21:33,TRUE,"1267400480721952769","1267400887049338881","2872639048","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LockdownClara",0,FALSE,FALSE,NA,NA
"267","World Airports opening dates <U+0001F6E9><U+0001F6EC><U+0001F6EB><U+2708><U+FE0F>

1. Lebanon <U+0001F1F1><U+0001F1E7> July 15, 2020
2. Bahrain <U+0001F1E7><U+0001F1ED> June 10, 2020
3. Qatar <U+0001F1F6><U+0001F1E6> June 10, 20… https://t.co/o4nHrOsSf9",FALSE,1,NA,2020-06-01 10:21:21,TRUE,NA,"1267400836868497408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cleanktm",0,FALSE,FALSE,NA,NA
"268","Saudi Arabia...Shooting...shot...fire...smoke...Down...2...Drone...Yemen...Houthis...shell...shelling...mortar...mi… https://t.co/4OTaGT4KSX",FALSE,1,NA,2020-06-01 09:25:04,TRUE,NA,"1267386675308621828",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kizu91",0,FALSE,FALSE,NA,NA
"269","RT @AdvisoryBauer: In an interview with the newspaper @arabnews, our managing consultant, Linus Benjamin Bauer, discussed the impact of the…",FALSE,0,NA,2020-06-01 09:05:03,FALSE,NA,"1267381637043695616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LinusBauer4",1,TRUE,FALSE,NA,NA
"270","In an interview with the newspaper @arabnews, our managing consultant, Linus Benjamin Bauer, discussed the impact o… https://t.co/36o2489OCM",FALSE,1,NA,2020-06-01 09:04:24,TRUE,NA,"1267381471658082307",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AdvisoryBauer",1,FALSE,FALSE,NA,NA
"271","RT @arabnews: #SPOTLIGHT: @IATA estimates that revenues generated by airlines in #SaudiArabia’s market will drop by $7.2bn in #2020 – 35 be…",FALSE,0,NA,2020-06-01 08:46:07,FALSE,NA,"1267376870582112258",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sajadah",2,TRUE,FALSE,NA,NA
"272","@Polymat43955419 @GizaLawal @ChidiOdinkalu @MKabrik It seems they all think alike. We should never be in the same a… https://t.co/NEXs9Y5D2d",FALSE,0,"Polymat43955419",2020-06-01 08:42:54,TRUE,"1267353601845989376","1267376060750016517","1014421232790462464","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UeArun",0,FALSE,FALSE,NA,NA
"273","RT @arabnews: #SPOTLIGHT: @IATA estimates that revenues generated by airlines in #SaudiArabia’s market will drop by $7.2bn in #2020 – 35 be…",FALSE,0,NA,2020-06-01 08:39:23,FALSE,NA,"1267375176062287874",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","arabnewspk",2,TRUE,FALSE,NA,NA
"274","#SPOTLIGHT: @IATA estimates that revenues generated by airlines in #SaudiArabia’s market will drop by $7.2bn in #20… https://t.co/NH77uuDDdH",FALSE,14,NA,2020-06-01 08:30:00,TRUE,NA,"1267372814178430976",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","arabnews",2,FALSE,FALSE,NA,NA
"275","RT @arabnews: #SPOTLIGHT: Given the growing role that air travel and tourism was playing in #SaudiArabia’s economic diversification plans,…",FALSE,0,NA,2020-06-01 07:55:13,FALSE,NA,"1267364060917493761",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yoyo113113",7,TRUE,FALSE,NA,NA
"276","@ImranKhanPTI, sir why your govt not allowing Emirates air line and air Arabia to bring back 65000 pak nationals to… https://t.co/LUbWD6Ampe",FALSE,0,"ImranKhanPTI",2020-06-01 07:52:44,TRUE,NA,"1267363437694386177","122453931","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hayat038",0,FALSE,FALSE,NA,NA
"277","We are exporting to Egypt, Kenya, South Africa, Uganda, Bangladesh, Malaysia, Nepal, Singapore, Sri Lanka, Thailand… https://t.co/VDvMFJiSdE",FALSE,0,NA,2020-06-01 07:22:20,TRUE,NA,"1267355786075934720",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","aircompressor86",0,FALSE,FALSE,NA,NA
"278","@sayedzbukhari Y not you allow emirates air line and air Arabia to bring back 65000 stranded Pakistani from UAE, PI… https://t.co/xROCFK8UzE",FALSE,6,"sayedzbukhari",2020-06-01 07:07:12,TRUE,"1267345356624453637","1267351979547820035","3064562247","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hayat038",0,FALSE,FALSE,NA,NA
"279","He proceeds to phone a friend to displace the Houthis so what does Saudi Arabia do? Decides that BOMBING Yemen unti… https://t.co/cBlEgSMToK",FALSE,0,"atemyhummus",2020-06-01 06:49:52,TRUE,"1267347613835243526","1267347614934151170","3727621033","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","atemyhummus",0,FALSE,FALSE,NA,NA
"280","@MoCA_GoI @airindiain @ushapadhee1996 @AAI_Official @HardeepSPuri @mygovindia @PIB_India @PawanHansLtd @PMOIndia… https://t.co/MfjMaAzXqw",FALSE,1,"MoCA_GoI",2020-06-01 06:45:14,TRUE,"1267336973330591749","1267346452004704256","3619207820","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","polojujagan",0,FALSE,FALSE,NA,NA
"281","RT @arabnews: #SPOTLIGHT: Given the growing role that air travel and tourism was playing in #SaudiArabia’s economic diversification plans,…",FALSE,0,NA,2020-06-01 06:17:36,FALSE,NA,"1267339495940206592",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","arabnewspk",7,TRUE,FALSE,NA,NA
"282","RT @SysDevv: World Airports opening dates <U+0001F6E9><U+0001F6EC><U+0001F6EB><U+2708><U+FE0F> [had to be a thready y'all]

1. Lebanon <U+0001F1F1><U+0001F1E7> July 15, 2020
2. Bahrain <U+0001F1E7><U+0001F1ED> June 10, 2020
3. Qat…",FALSE,0,NA,2020-06-01 05:33:27,FALSE,NA,"1267328383806914560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","devcon_zm",7,TRUE,FALSE,NA,NA
"283","RT @arabnews: #SPOTLIGHT: Given the growing role that air travel and tourism was playing in #SaudiArabia’s economic diversification plans,…",FALSE,0,NA,2020-06-01 05:22:32,FALSE,NA,"1267325637817139201",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BerkanOzunalan",7,TRUE,FALSE,NA,NA
"284","RT @arabnews: #SPOTLIGHT: Given the growing role that air travel and tourism was playing in #SaudiArabia’s economic diversification plans,…",FALSE,0,NA,2020-06-01 05:21:31,FALSE,NA,"1267325380995801090",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","hughope_ear",7,TRUE,FALSE,NA,NA
"285","#SPOTLIGHT: Given the growing role that air travel and tourism was playing in #SaudiArabia’s economic diversificati… https://t.co/TPIUwmR1sw",FALSE,11,NA,2020-06-01 05:00:00,TRUE,NA,"1267319966711283717",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","arabnews",7,FALSE,FALSE,NA,NA
"286","RT @SysDevv: World Airports opening dates <U+0001F6E9><U+0001F6EC><U+0001F6EB><U+2708><U+FE0F> [had to be a thready y'all]

1. Lebanon <U+0001F1F1><U+0001F1E7> July 15, 2020
2. Bahrain <U+0001F1E7><U+0001F1ED> June 10, 2020
3. Qat…",FALSE,0,NA,2020-06-01 04:57:33,FALSE,NA,"1267319350442237958",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LembaniTraveler",7,TRUE,FALSE,NA,NA
"287","How Saudi Arabia’s air transport sector can overcome the coronavirus setback https://t.co/YWNYb5N4H1 https://t.co/tPUvtyHL1J",FALSE,0,NA,2020-06-01 04:15:03,FALSE,NA,"1267308653171798016",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","JoeJoeeeee",0,FALSE,FALSE,NA,NA
"288","RT @rulajebreal: An Al Qaeda-linked gunman, who KILLED 3 US soldiers in Florida, was an officer in MBS’ Saudi Air Force.
MBS had the US mil…",FALSE,0,NA,2020-06-01 00:04:57,FALSE,NA,"1267245716004626433",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","my_lvescovi",82,TRUE,FALSE,NA,NA
"289","RT @rulajebreal: An Al Qaeda-linked gunman, who KILLED 3 US soldiers in Florida, was an officer in MBS’ Saudi Air Force.
MBS had the US mil…",FALSE,0,NA,2020-05-31 23:45:32,FALSE,NA,"1267240827891453954",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zz2aa",82,TRUE,FALSE,NA,NA
"290","RT @rulajebreal: An Al Qaeda-linked gunman, who KILLED 3 US soldiers in Florida, was an officer in MBS’ Saudi Air Force.
MBS had the US mil…",FALSE,0,NA,2020-05-31 23:44:17,FALSE,NA,"1267240513721315328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hotelkeys",82,TRUE,FALSE,NA,NA
"291","https://t.co/R4XDZCTcZa

Antifa dosent bother me as much as trump allowing Jihadist from Saudi Arabia to train in t… https://t.co/Y5h0rRgCBC",FALSE,0,NA,2020-05-31 22:07:23,TRUE,NA,"1267216129174278144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tontolao1",0,FALSE,FALSE,NA,NA
"292","RT @SysDevv: World Airports opening dates <U+0001F6E9><U+0001F6EC><U+0001F6EB><U+2708><U+FE0F> [had to be a thready y'all]

1. Lebanon <U+0001F1F1><U+0001F1E7> July 15, 2020
2. Bahrain <U+0001F1E7><U+0001F1ED> June 10, 2020
3. Qat…",FALSE,0,NA,2020-05-31 21:15:13,FALSE,NA,"1267202999815942146",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cheche_Wacho",7,TRUE,FALSE,NA,NA
"293","RT @SysDevv: World Airports opening dates <U+0001F6E9><U+0001F6EC><U+0001F6EB><U+2708><U+FE0F> [had to be a thready y'all]

1. Lebanon <U+0001F1F1><U+0001F1E7> July 15, 2020
2. Bahrain <U+0001F1E7><U+0001F1ED> June 10, 2020
3. Qat…",FALSE,0,NA,2020-05-31 20:44:50,FALSE,NA,"1267195355772391430",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MamaBow_",7,TRUE,FALSE,NA,NA
"294","RT @KhristoJuggler: World Airports opening dates <U+2708><U+FE0F> 

1. Lebanon <U+0001F1F1><U+0001F1E7> July 15, 2020
2. Bahrain <U+0001F1E7><U+0001F1ED> June 10, 2020
3. Qatar <U+0001F1F6><U+0001F1E6> June 10, 2020
4.…",FALSE,0,NA,2020-05-31 20:40:06,FALSE,NA,"1267194162845188097",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dovey_",3,TRUE,FALSE,NA,NA
"295","RT @KhristoJuggler: World Airports opening dates <U+2708><U+FE0F> 

1. Lebanon <U+0001F1F1><U+0001F1E7> July 15, 2020
2. Bahrain <U+0001F1E7><U+0001F1ED> June 10, 2020
3. Qatar <U+0001F1F6><U+0001F1E6> June 10, 2020
4.…",FALSE,0,NA,2020-05-31 20:36:21,FALSE,NA,"1267193219881852929",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ChizamaSays",3,TRUE,FALSE,NA,NA
"296","World Airports opening dates <U+0001F6E9><U+0001F6EC><U+0001F6EB><U+2708><U+FE0F> [had to be a thready y'all]

1. Lebanon <U+0001F1F1><U+0001F1E7> July 15, 2020
2. Bahrain <U+0001F1E7><U+0001F1ED> June 10,… https://t.co/Ny3GwVckj2",FALSE,7,NA,2020-05-31 20:21:59,TRUE,NA,"1267189604786020352",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SysDevv",7,FALSE,FALSE,NA,NA
"297","Two exceptional flights operated by EgyptAir and Air Cairo carried home 310 Egyptians stranded in Saudi Arabia.… https://t.co/gOK05bA0uF",FALSE,0,NA,2020-05-31 20:00:00,TRUE,NA,"1267184072175935490",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","EgyptTodayMag",1,FALSE,FALSE,NA,NA
"298","RT @ANI: Air India flight AI 1936 bound for Hyderabad has departed from King Khalid International Airport, Riyadh with 148 passengers, incl…",FALSE,0,NA,2020-05-31 19:53:13,FALSE,NA,"1267182365329240069",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ILOVEMYINDIASJ",21,TRUE,FALSE,NA,NA
"299","RT @KhristoJuggler: World Airports opening dates <U+2708><U+FE0F> 

1. Lebanon <U+0001F1F1><U+0001F1E7> July 15, 2020
2. Bahrain <U+0001F1E7><U+0001F1ED> June 10, 2020
3. Qatar <U+0001F1F6><U+0001F1E6> June 10, 2020
4.…",FALSE,0,NA,2020-05-31 19:44:03,FALSE,NA,"1267180057119899649",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ngcebs1",3,TRUE,FALSE,NA,NA
"300","World Airports opening dates <U+2708><U+FE0F> 

1. Lebanon <U+0001F1F1><U+0001F1E7> July 15, 2020
2. Bahrain <U+0001F1E7><U+0001F1ED> June 10, 2020
3. Qatar <U+0001F1F6><U+0001F1E6> June 10, 2020… https://t.co/2toUfhF7mw",FALSE,1,NA,2020-05-31 19:35:14,TRUE,NA,"1267177837338996740",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KhristoJuggler",3,FALSE,FALSE,NA,NA
"301","RT @ANI: Air India flight AI 1936 bound for Hyderabad has departed from King Khalid International Airport, Riyadh with 148 passengers, incl…",FALSE,0,NA,2020-05-31 19:23:35,FALSE,NA,"1267174906359427080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kewat_rajesh",21,TRUE,FALSE,NA,NA
"302","@narendramodi 1/2 Respected Sir! I would like to sincerely thank you for your untiring efforts and dedication to th… https://t.co/Ss1ypedfmu",FALSE,0,"narendramodi",2020-05-31 16:06:33,TRUE,NA,"1267125323268792320","18839785","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","drsidgoud",0,FALSE,FALSE,NA,NA
"303","@yazzym3 Hi,

Thank you for connecting with Air Arabia.

Please send us your reservation number PNR via DM

Thank you.",FALSE,0,"yazzym3",2020-05-31 15:47:48,FALSE,"1267086644949196800","1267120604483850245","1242367007326076949","<a href=""http://www.falcon.io"" rel=""nofollow"">Falcon Social Media Management </a>","airarabiagroup",0,FALSE,FALSE,NA,NA
"304","RT @timesofindia: Air India flight AI 1936 bound for Hyderabad has departed from King Khalid International Airport, Riyadh with 148 passeng…",FALSE,0,NA,2020-05-31 15:16:56,FALSE,NA,"1267112835689177090",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Meshsi1502Kn",4,TRUE,FALSE,NA,NA
"305","World Airports opening dates <U+0001F6E9><U+0001F6EC><U+0001F6EB><U+2708><U+FE0F>

1. Lebanon <U+0001F1F1><U+0001F1E7> July 15, 2020
2. Bahrain <U+0001F1E7><U+0001F1ED> June 10, 2020
3. Qatar <U+0001F1F6><U+0001F1E6> June 10, 20… https://t.co/IpsWLw9SFI",FALSE,1,NA,2020-05-31 14:12:07,TRUE,NA,"1267096525601009664",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","azhar_5",0,FALSE,FALSE,NA,NA
"306","RT @ANI: Air India flight AI 1936 bound for Hyderabad has departed from King Khalid International Airport, Riyadh with 148 passengers, incl…",FALSE,0,NA,2020-05-31 14:04:45,FALSE,NA,"1267094668371619845",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RajeshBist555",21,TRUE,FALSE,NA,NA
"307","@airarabiagroup cannot believe the service I have received from you .Shocking!! All I want is a credit note to use… https://t.co/nvPUFpySvv",FALSE,0,"airarabiagroup",2020-05-31 13:32:52,TRUE,NA,"1267086644949196800","74085917","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yazzym3",0,FALSE,FALSE,NA,NA
"308","RT @ANI: Air India flight AI 1936 bound for Hyderabad has departed from King Khalid International Airport, Riyadh with 148 passengers, incl…",FALSE,0,NA,2020-05-31 13:22:53,FALSE,NA,"1267084134209339393",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RajeevS27545206",21,TRUE,FALSE,NA,NA
"309","World Airports opening dates <U+0001F6E9><U+0001F6EC><U+0001F6EB><U+2708><U+FE0F>*

1. Lebanon <U+0001F1F1><U+0001F1E7> July 15, 2020
2. Bahrain <U+0001F1E7><U+0001F1ED> June 10, 2020
3. Qatar <U+0001F1F6><U+0001F1E6> June 10, 2… https://t.co/YmMpy9Rugq",FALSE,1,NA,2020-05-31 13:14:38,TRUE,NA,"1267082057018204164",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alimo_philip",0,FALSE,FALSE,NA,NA
"310","@airindiain 
Hello air India
Kindly please tell me the next schedule of flight from Riyadh - Hyderabad under VBM
I… https://t.co/NNYtOPVVVb",FALSE,0,"airindiain",2020-05-31 12:50:22,TRUE,NA,"1267075950207959041","387573617","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bunny62874182",0,FALSE,FALSE,NA,NA
"311","World Airports opening dates <U+0001F6E9>
1. Lebanon <U+0001F1F1><U+0001F1E7> July 15, 2020
2. Bahrain <U+0001F1E7><U+0001F1ED> June 10, 2020
3. Qatar <U+0001F1F6><U+0001F1E6> June 10, 2020
4.… https://t.co/EWulQNWwcH",FALSE,0,NA,2020-05-31 12:49:31,TRUE,NA,"1267075739133923330",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","serendipity8__",0,FALSE,FALSE,NA,NA
"312","RT @ANI: Air India flight AI 1936 bound for Hyderabad has departed from King Khalid International Airport, Riyadh with 148 passengers, incl…",FALSE,0,NA,2020-05-31 12:46:48,FALSE,NA,"1267075054975823878",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nemityadav1",21,TRUE,FALSE,NA,NA
"313","Air India flight AI 1936 bound for Hyderabad has departed from King Khalid International Airport, Riyadh with 148 p… https://t.co/uxQTDHWAMF",FALSE,6,NA,2020-05-31 12:39:08,TRUE,NA,"1267073124677410816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chhatrasandesh",0,FALSE,FALSE,NA,NA
"314","RT @ANI: Air India flight AI 1936 bound for Hyderabad has departed from King Khalid International Airport, Riyadh with 148 passengers, incl…",FALSE,0,NA,2020-05-31 12:32:42,FALSE,NA,"1267071505810087937",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","marketst0day",21,TRUE,FALSE,NA,NA
"315","RT @madweekly7: UAVOS &amp; KACST Saudi Arabia unveils Saker-1B MALE UAV
https://t.co/xe8O5cEz1c

California based UAVOS &amp; King Abdulaziz City…",FALSE,0,NA,2020-05-31 12:29:58,FALSE,NA,"1267070818850344962",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","vip_1177",1,TRUE,FALSE,NA,NA
"316","Air India flight AI 1936 bound for Hyderabad has departed from King Khalid International Airport, Riyadh with 148 p… https://t.co/5DN54td3UV",FALSE,0,NA,2020-05-31 12:23:19,TRUE,NA,"1267069144693792769",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","abdulma32033529",0,FALSE,FALSE,NA,NA
"317","Air India flight AI 1936 bound for Hyderabad has departed from King Khalid International Airport, Riyadh with 148 p… https://t.co/kaZi05RDtK",FALSE,0,NA,2020-05-31 12:02:54,TRUE,NA,"1267064005195190278",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RitamEnglish",0,FALSE,FALSE,NA,NA
"318","RT @ANI: Air India flight AI 1936 bound for Hyderabad has departed from King Khalid International Airport, Riyadh with 148 passengers, incl…",FALSE,0,NA,2020-05-31 11:40:44,FALSE,NA,"1267058427718701058",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SSMISHR56272131",21,TRUE,FALSE,NA,NA
"319","RT @timesofindia: Air India flight AI 1936 bound for Hyderabad has departed from King Khalid International Airport, Riyadh with 148 passeng…",FALSE,0,NA,2020-05-31 11:07:52,FALSE,NA,"1267050154084806657",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mohitsmartlove",4,TRUE,FALSE,NA,NA
"320","Air India flight AI 1936 bound for Hyderabad has departed from King Khalid International Airport, Riyadh with 148 p… https://t.co/zvLBOXyFt4",FALSE,1,NA,2020-05-31 11:05:49,TRUE,NA,"1267049638671998976",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DynamiteNews_",0,FALSE,FALSE,NA,NA
"321","RT @ANI: Air India flight AI 1936 bound for Hyderabad has departed from King Khalid International Airport, Riyadh with 148 passengers, incl…",FALSE,0,NA,2020-05-31 11:01:01,FALSE,NA,"1267048431794585600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pratik96903577",21,TRUE,FALSE,NA,NA
"322","RT @ANI: Air India flight AI 1936 bound for Hyderabad has departed from King Khalid International Airport, Riyadh with 148 passengers, incl…",FALSE,0,NA,2020-05-31 11:00:11,FALSE,NA,"1267048223429914625",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VirajBhansali2",21,TRUE,FALSE,NA,NA
